Code;Identification;Domaine;Famille d'instrument;Désignation;Type;Nombre d'éléments;Fournisseur;Prix d'achat;Date d'achat;Constructeur;Référence constructeur;N° de série;Mode de lecture;Particularité;Matière;Etat d'utilisation;Commentaire;Valeur nominale;Unité;Référentiel;Résolution;Désignation littérale;N° d'immobilisation;Code instrument;Gestionnaire;Statut;Ident. secondaire;Localisation temporaire;Unité de la résolution;Localisation
PLAST-60;CEMI0023;Température;Variable;Thermostatic chamber;-;0;;;;WEISS;;5,92261E+13;;;;En service;"
02/05/2018: TOL: +/- 1,5 °C à +/- 2°C.";;;;;18/42 °C (Tol:±1,5 °C);;;M.MERCIER;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EMI / Mini-shed n°6
PLAST-60;CEMI0024;Pression;Variable;Pressure sensor;-;0;;;;NA;NA;71406;;;;Non soumis à l'étalonnage;;;;;;Approach device (Tol:Approach device);;;M.MERCIER;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EMI / Banc préc. canisters
PLAST-60;CEMI0025;Humidité;Variable;Thermohygrometer;-;0;;;;GFTB 200;;34902214;;;;En service;;;;;;20/80 %HR (Tol:±5 %HR);;;M.MERCIER;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EMI / Banc préc. canisters
PLAST-60;CEMI0026;Débit;Variable;Gas flowmeter;butane;0;;;;BROOKS ;;735002;;;;En service;;;;;;0 / 50 g/h (Tol:±1 g/h);;;M.MERCIER;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EMI / Banc préc. canisters
PLAST-60;CEMI0027;Débit;Variable;Gas flowmeter;GAZ;0;;;;BROOKS N2;;735003;;;;En service;;;;;;0 / 23,2 g/h (Tol:±1 g/h);;;M.MERCIER;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EMI / Banc préc. canisters
PLAST-60;CEMI0028;Débit;Variable;Gas flowmeter;GAZ;0;;;;bronks air;;735006;;;;En service;;;;;;0 / 100 l/min (Tol:±1 %FS);;;M.MERCIER;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EMI / Banc préc. canisters
PLAST-60;CEMI0029;Débit;Variable;Gas flowmeter;gaz;0;;;;bronks BUTANE;;735001;;;;En service;;;;;;0 / 50 g/h (Tol:±1 g/h);;;M.MERCIER;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EMI / Banc préc. canisters
PLAST-60;CEMI0030;Débit;Variable;Gas flowmeter;GAZ;0;;;;BROOKS ;;735004;;;;En service;;;;;;0 / 23,2 g/h (Tol:±1 g/h);;;M.MERCIER;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EMI / Banc préc. canisters
PLAST-60;CEMI0031;Débit;Variable;Gas flowmeter;GAZ;0;;;;BROOKS ;;735005;;;;En service;;;;;;0 / 100 l/min (Tol:±1 %FS);;;M.MERCIER;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EMI / Banc préc. Canisters
PLAST-60;CEMI0032;Acoustique;Variable;Acoustic analyzer;-;0;;;;NA;;NA;;;;Non soumis à l'étalonnage;;;;;;Approach device (Tol:Approach device);;;M.MERCIER;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EMI / Banc préc. canisters
PLAST-60;CEMI0033;Pression;Variable;Pressure sensor;-;0;;;;NA;NA;NA;;;;En service;;;;;;-1/0,6 Bar (Tol:±0,5 mbar);;;M.MERCIER;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EMI / Banc hélium
PLAST-60;CEMI0035;Débit;Variable;Volumeter;-;0;;;;NA;NA;NA;;;;Non soumis à l'étalonnage;;;;;;400/700 L (Tol:±1 %RV);;;M.MERCIER;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / EMI / Mini-shed n°5
PLAST-60;CEMI0036;Débit;Variable;Volumeter;-;0;;;;NA;NA;NA;;;;Non soumis à l'étalonnage;;;;;;400/700 L (Tol:±1 %RV);;;M.MERCIER;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / EMI / Mini-shed n°6
PLAST-60;CEMI0037;Masse;Variable;Scale;NUMERIQUE;0;;;;NA;NA;NA;;;;Etalonnage/Vérification en cours;;;;;;0/6 kg (Tol:±1 g);;;M.MERCIER;Instrument de mesure;;TESTO-23 (BL n° 0608);;LABORATOIRE DEVELOPPEMENT / EMI / Armoire
PLAST-60;CEMI0040;Débit;Variable;Volumeter;-;0;;;;NA;NA;NA;;;;Non soumis à l'étalonnage;;;;;;400/700 L (Tol:±1 %RV);;;M.MERCIER;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / EMI / Mini-shed n°4
PLAST-60;CEMI0041;Humidité;Variable;Thermohygrometer;-;0;;;;NA;NA;NA;;;;Non soumis à l'étalonnage;Perdu;;;;;PERDU (Tol:Approach device);;;M.MERCIER;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EMI / Zone EMI
PLAST-60;CEMI0042;Humidité;Variable;Thermohygrometer;-;0;;;;NA;NA;NA;;;;Non soumis à l'étalonnage;;;;;;Approach device (Tol:Approach device);;;M.MERCIER;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EMI / Zone EMI
PLAST-60;CEMI0043;Débit;Etalon;Standard leak;-;0;;;;NA;NA;NA;;;;Réformé;;;;;;Réformé (Tol:Réformé);;;M.MERCIER;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EMI / Armoire
PLAST-60;CEMI0044;Débit;Etalon;Standard leak;-;0;;;;NA;NA;NA;;;;Réformé;;;;;;Réformé (Tol:Réformé);;;M.MERCIER;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EMI / Armoire
PLAST-60;CEMI0045;Débit;Etalon;Standard leak;-;0;;;;NA;NA;NA;;;;Réformé;;;;;;Réformé (Tol:Réformé);;;M.MERCIER;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EMI / Armoire
PLAST-60;CEMI0046;Débit;Etalon;Standard leak;-;0;;;;NA;NA;NA;;;;Réformé;;;;;;Réformé (Tol:Réformé);;;M.MERCIER;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EMI / Armoire
PLAST-60;CEMI0047;Débit;Etalon;Standard leak;-;0;;;;NA;NA;NA;;;;Réformé;;;;;;Réformé (Tol:Réformé);;;M.MERCIER;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EMI / Armoire
PLAST-60;CEMI0048;Débit;Etalon;Standard leak;-;0;;;;NA;NA;NA;;;;Réformé;;;;;;Réformé (Tol:Réformé);;;M.MERCIER;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EMI / Armoire
PLAST-60;CEMI0049;Débit;Etalon;Standard leak;-;0;;;;NA;NA;NA;;;;Réformé;;;;;;Réformé (Tol:Réformé);;;M.MERCIER;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EMI / Armoire
PLAST-60;CEMI0050;Débit;Etalon;Standard leak;-;0;;;;NA;NA;NA;;;;Réformé;;;;;;Réformé (Tol:Réformé);;;M.MERCIER;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EMI / Armoire
PLAST-60;CEMI0051;Débit;Etalon;Standard leak;-;0;;;;NA;NA;NA;;;;Réformé;;;;;;Réformé (Tol:Réformé);;;M.MERCIER;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EMI / Armoire
PLAST-60;CEMI0052;Débit;Etalon;Standard leak;-;0;;;;NA;NA;NA;;;;Réformé;;;;;;Réformé (Tol:Réformé);;;M.MERCIER;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EMI / Armoire
PLAST-60;CEMI0053;Débit;Etalon;Standard leak;-;0;;;;NA;NA;NA;;;;Réformé;;;;;;Réformé (Tol:Réformé);;;M.MERCIER;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EMI / Armoire
PLAST-60;CEMI0054;Débit;Etalon;Standard leak;-;0;;;;NA;NA;NA;;;;Réformé;;;;;;Réformé (Tol:Réformé);;;M.MERCIER;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EMI / Armoire
PLAST-60;CEMI0055;Débit;Etalon;Standard leak;-;0;;;;NA;NA;NA;;;;Réformé;;;;;;Réformé (Tol:Réformé);;;M.MERCIER;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EMI / Armoire
PLAST-60;CEMI0056;Chimie;Variable;Flame Ionization Detector (F.I.D.);/;0;;;;NA;;UU3M4R0N;;;;En service;;;;;;0-50 ppm C (Tol:±0,5 %);;;M.MERCIER;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EMI / Mini-shed n°4
PLAST-60;CEMI0057;Chimie;Variable;Flame Ionization Detector (F.I.D.);/;0;;;;NA;;9D3E144U;;;;En service;;;;;;0-50 ppm C (Tol:±0,5 %);;;M.MERCIER;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EMI / Mini-shed n°5
PLAST-60;CEMI0058;Chimie;Variable;Flame Ionization Detector (F.I.D.);/;0;;;;NA;;N75CXSTN;;;;En service;;;;;;0-500 ppm C (Tol:±0,5 %);;;M.MERCIER;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EMI / FID ORVR 
PLAST-60;CEMI0059;Humidité;Variable;Thermohygrometer;/;0;;;;RS-PRO;RS-172;180126225;;;;Non soumis à l'étalonnage;;;;;;-10/+40 °C 0/100 %HR (Tol:NA);;;M.MERCIER;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / EMI / Zone EMI
PLAST-60;CEMI0060;Chimie;Variable;Flame Ionization Detector (F.I.D.);-;0;;;;HORIBA;;RSSRAVB8;;;;En service;;;;;;0-50 ppm C (Tol:±0,5 %);;;M.MERCIER;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EMI / EMI-007
PLAST-60;CEMI0061;Température;Variable;Thermostatic chamber;-;0;;;;WEISS; WT 5.4 /+15 - 60;6,0222E+12;;;;En service;"Réunion 02/02/2018: Utilisation avec Restriction de 16 à 40°C. Prévoir intervention maintenance.

Gammes à clarifier.


02/05/2018: TOL: +/- 1,5 °C à +/- 2°C.
15/05/2018: TOL: +/- 2°C à +/- 1,5°C suite au mail de M.MERCIER.

12/07/2018:  Correction de l'offset de l'enceinte à 45°C. 

18/07/2018: Pierre voit avec MAxime MErcier Fiori.

05/11/2018: Calibration à faire en début année 2019, En attendant définir la surface d'étalonnage balissage (paraport au bati).

";;;;;18/42 °C (Tol:±1,5 °C);;;M.MERCIER;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EMI / EMI-007
PLAST-60;CEMI0062;Pression;Variable;Pressure sensor;ATMOSPHERIQUE;0;;;;NA;PMC51-21L17/115;NC00CB01128;;;;En service;;;;;;970/1050 hPa (Tol:±5 hPa);;;M.MERCIER;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EMI / EMI-007
PLAST-60;CEMI0063;Pression;Variable;Pressure sensor;DIFFERENTIEL;0;;;;NA;;NC00CC01128;;;;En service;;;;;;800/1200 hPa (Tol:±5 hPa);;;M.MERCIER;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EMI / EMI-007
PLAST-60;CEMI0064;Débit;Variable;Volumeter;-;0;;;;PIPERSBERG;3382191;;;;;Non soumis à l'étalonnage;;;;;;400/700 L (Tol:±1 %RV);;;M.MERCIER;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / EMI / EMI-007
PLAST-60;CEMI0065;Couple;Variable;Torquemeter;-;0;;;;Facom;a.402;G050161;;;;En service;;;;;;0,5 / 2,5 Nm (Tol:±6 %RV);;;M.MERCIER;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02
PLAST-60;CEMI0066;Chimie;Variable;Flame Ionization Detector (F.I.D.);/;0;;;;HORIBA;mexa-1170hfid;S210236405000010;;;;En service;;;;;;0-500 ppm C (Tol:±0,5 %);;;M.MERCIER;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EMI / FEP-051 (ORVR 2)
PLAST-60;CEMI0067;Dimensionnel;Variable;Caliper;UNIVERSEL;0;;;;Radio spares;A affichage numérique 150 mm à 0,01 mm;LIN9922313;;;;En service;;;;;;0/150 mm (Tol:±0,1 mm);;;M.MERCIER;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EMI / Armoire
PLAST-60;CEPE0001;Température;Variable;Climatic chamber;-;0;;;;BVFROID;NA;NA;;;;En service;"09/10/2017:

40°C ET 50°C Mauvaise homogénéité. 
PA: JG; voir équipe maintenance pour voir possibilité de gérer les ventilo. 
Moyen utilisable sous restriction: Utilisation de thermocouple



26/02/2018: Voir l'enceinte pourquoi l'enceinte met 5 minutes pour réguler.

02/05/2018: maintenance en cours. Relais thermique ATEX HS,

12/07/2018: vérifier à effectuer avant étalonnage par A+ métrologie.

";;;;;20/55 °C (Tol:±2 °C);;;L.SALAUN;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EPE / FEP-020 SIMTEC 20 Hz
PLAST-60;CEPE0002;Pression;Variable;Pressure sensor;ABSOLU;0;;;;NA;NA;NA;;;;Non soumis à l'étalonnage;;;;;;Approach Device (Tol:Approach Device);;;L.SALAUN;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EPE / FEP-020 SIMTEC 20 Hz
PLAST-60;CEPE0003;Pression;Variable;Pressure sensor;-;0;;;;NA;NA;NA;;;;Perdu;;;;;;Perdu (Tol:Perdu);;;L.SALAUN;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EPE / FEP-020 SIMTEC 20 Hz
PLAST-60;CEPE0004;Débit;Variable;Volumeter;-;0;;;;NA;NA;NA;;;;Réformé;;;;;;Réformé (Tol:Réformé);;;L.SALAUN;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EPE /  CANNE VIDE FUT
PLAST-60;CEPE0005;Temps-Fréquence;Variable;Chronometer;DECLENCHEMENT;0;;;;NA;NA;NA;;;;En service;;;;;;0/15 min (Tol:±1 s);;;L.SALAUN;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / FEP / EPE-015 (BANC DE MOUSSAGE)
PLAST-60;CEPE0006;Pression;Variable;Pressure gauge;PRESSION RELATIVE;0;;;;BD SENSORS;M00-V302-O-5-0K0-400-1-1-2-1-000;1000011904;;;;Perdu;;3;bar;;0,01;-1/+3 bar (Tol:±10 mbar);;;L.SALAUN;Instrument de mesure;;;bar;LABORATOIRE DEVELOPPEMENT / EPE / A-ATEX-01
PLAST-60;CEPE0007;Température;Variable;Soaking room;-;0;;;;NA;NA;NA;;;;Réformé;02/05/2018: Changement d'état d'utilisation + statut en: Non soumis à l'étalonnage + Moyen d'approche.;;;;;20/80 °C (Tol:Approach device);;;L.SALAUN;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EPE / EPE-014
PLAST-60;CEPE0008;Température;Variable;Enceinte thermostatique;/;0;;;;SANS;MTHO-47;2004031;;;;Alerte Etalonnage/Vérification;"40°C NON CONFORME, MAIS CONFORME à 53°C et 55°C UTILISABLE SUR C'EST POINT.
";;;;;55°C (Tol:± 5°C);;;C. COLLIEZ;Instrument de mesure;;;;IVC / IVC / EPE-09\ IVC
PLAST-60;CEPE0010;Pression;Variable;RVP measuring device;-;0;;;;PETROMESURE;MINIVAP VPS;16/08/2173;;;;Envoi Etalonnage/Vérification en cours;;;;;;0/20 Psi (Tol:±0,2 Psi);;;L.SALAUN;Instrument de mesure;;TESTO-23 (BL n° 0608);;LABORATOIRE DEVELOPPEMENT / FEP / Table
PLAST-60;CEPE0011;Pression;Variable;Pressure gauge;PRESSION RELATIVE;0;;;;PETROMESURE;MINIVAP VPSH;11-09-237;;;;Réformé;;;;;;Réformé (Tol:Réformé);;;L.SALAUN;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EPE / FEP-037 (banc moussage)RVP?
PLAST-60;CEPE0012;Température;Variable;RVP measuring device;-;0;;;;PETROMESURE;MINIVAP;11-09-237;;;;En service;;;;;;0/20 Psi (Tol:±0,2 Psi);;;L.SALAUN;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EPE / EPE-012 (RVP)
PLAST-60;CEPE0013;Temps-Fréquence;Variable;Chronometer;DECLENCHEMENT MANUEL;0;;;;NA;NA;NA;;;;Réformé;;;;;;Réformé (Tol:Réformé);;;L.SALAUN;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EPE / FEP-037 (banc moussage)RVP?
PLAST-60;CEPE0014;Débit;Variable;Gas flowmeter;/;0;;;;BROOKS ;/;SLA5853S2NAB2C2A1;;;;Dépassement tolérance Etalonnage/Vérification;"16/07/2019:  CEPE0014 le capteur seul conforme. Refaire l'étalonnage pour voir si la chaine de mesure déterminer l'élément perturbateur.(SEM 30)
";;;;;0/100 L/min (Tol:±1 %FS);;;L.SALAUN;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EPE / FEP-020 SIMTEC 20 Hz
PLAST-60;CEPE0015;Dimensionnel;Variable;Scanner;-;0;;;;NA;NA;710075;;;;Réformé;"12/12/17: karim.  Réformé suite à la réparation et changement de la caméra.
Alors créaction d'un nouveau numéro le CEPE0034.";;;;;Réformé (Tol:Réformé);;;L.SALAUN;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EPE / Moyen de déformation ACTIRIS
PLAST-60;CEPE0016;Electricité;Variable;Multimeter;ANALOGIQUE ET NUMERIQUE;0;;;;Metrix;mx57ex;NA;;;;Réformé;"Réunion 02/02/2018: Mutlimètre NON conforme:

Fusible HS . remplacement du fusible Chez a+ métrologie le mardi 06/02/2018,";0;;;0;"0/500 Ohm; 0/5 kOhm; 0/50 V DC; 0/500 mA DC (Tol:±0,1 Ohm; ±1 Ohm; ±20 mV; ±1 mA )";;;L.SALAUN;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EPE / Armoire
PLAST-60;CEPE0022;Dimensionnel;Variable;Inclinometer;-;0;;;;NA;NA;15030300058;;;;En service;;;;;;0/90 ° (Tol:±0,10 °);;;L.SALAUN;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EPE / A-ATEX-04
PLAST-60;CEPE0023;Pression;Variable;Pressure sensor;-;0;;;;NA;NA;NA;;;;Réformé;;;;;;-400/+400 mbar (Tol:±0,5 mbar);;;L.SALAUN;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EPE / FEP-020 SIMTEC 20 Hz
PLAST-60;CEPE0024;Débit;Variable;Gas flowmeter;GAZ;0;;;;NA;NA;NA;;;;Non soumis à l'étalonnage;;;;;;7,1/283 L/min (Tol:Approach device);;;L.SALAUN;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / EPE / FEP-020 SIMTEC 20 Hz
PLAST-60;CEPE0025;Débit;Variable;Gas flowmeter;GAZ;0;;;;bronkhorst;F-103DI-AGD-44-K;M17217005;;;;Sommeil;"A n'utiliser qu'à l'air.
Banc perte de charge";;;;;0/150 L/min (Tol:±45 L/min);;;L.SALAUN;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EPE / FEP-020 SIMTEC 20 Hz
PLAST-60;CEPE0026;Masse;Variable;Scale;NUMERIQUE;0;;;;DINI ARGEO;DFW06;100415859;;;;En service;;;;;;0/300 kg (Tol:±50 g);;;L.SALAUN;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / FEP / FEP-011
PLAST-60;CEPE0027;Débit;Variable;Volumeter;-;0;;;;NA;NA;NA;;;;Non soumis à l'étalonnage;;;;;;Approach device (Tol:Approach device);;;L.SALAUN;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EPE / FEP-020 SIMTEC 20 Hz
PLAST-60;CEPE0028;Pression;Variable;Pressure sensor;-;0;;;;NA;NA;NA;;;;En service;;;;;;-400/+400 mbar (Tol:±0,5 mbar);;;L.SALAUN;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EPE / FEP-020 SIMTEC 20 Hz
PLAST-60;CEPE0029;Masse;Variable;Scale;NUMERIQUE;0;;0;;DINI ARGEO;;100468729;;;;En service;;0;g;;0;0/30 kg (Tol:±1 g);;;L.SALAUN;Instrument de mesure;;;g;LABORATOIRE DEVELOPPEMENT / FEP / EPE-015
PLAST-60;CEPE0030;Dimensionnel;Variable;Thickness gauge;-;0;;0;;NA;NA;NA;;;;En service;;;;;;0/100 mm (Tol:±4 µm);;;L.SALAUN;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EPE / A-ATEX-04
PLAST-60;CEPE0031;Débit;Variable;Volumeter;-;0;;;;NA;NA;NA;;;;Réformé;"20/10/2017: revu de NC
volu compteur: demandé0-120L +/-1% RV
non conforme à 5 L conforme à partir de 20 L
Décision: utilisation uniquement de 20 à 120L.
Mettre une affiche: Utilisation uniquement sur le gamme 20-120L


19/07/2019: Achat nouveaux volucompteur. (J-P Rolinat).

";;;;;0/120 L (Tol:±1 %RV);;;L.SALAUN;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EPE / Canne vide-fut
PLAST-60;CEPE0032;Débit;Variable;Gas flowmeter;GAZ;0;;;;J-TEC;VF563A;12253;;;;En service;;;;;;7,1/283 L/min (Tol:±2 %FS);;;L.SALAUN;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / FEP / A-ATEX-03
PLAST-60;CEPE0033;Débit;Variable;Gas flowmeter;GAZ;0;;;;J-TEC;VF563A;12335;;;;En service;;;;;;7,1/283 L/min (Tol:±2 %FS);;;L.SALAUN;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EPE / FEP-020 SIMTEC 20 Hz
PLAST-60;CEPE0034;Dimensionnel;Variable;Scanner;-;0;;;;handy prode;C-track 780;703100;;;;Sommeil;;;;;;According Manufacturer SpecTo be defined (Tol:According Manufacturer SpecTo be defined);;;L.SALAUN;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EPE / Moyen de déformation ACTIRIS
PLAST-60;CEPE0035;Electricité;Variable;Field meter;-;0;;;;Monroe electronics;257D;72313;;;;Sommeil;04/05/2018:Attente PV: Rémi Grimeau;;;;;-20/+20 kV (Tol:± 5% RV);;;L.SALAUN;Instrument de mesure;;TESTO-23 (BL n° 0603);;LABORATOIRE DEVELOPPEMENT / EPE / A-ATEX-02
PLAST-60;CEPE0036;Electricité;Variable;Field meter;-;0;;;;Monroe electronics;257D;74314;;;;Envoi Etalonnage/Vérification en cours;04/05/2018:Attente PV: Rémi Grimeau;;;;;-20/+20 kV (Tol:± 5% RV);;;L.SALAUN;Instrument de mesure;;TESTO-23 (BL n° 0603);;LABORATOIRE DEVELOPPEMENT / EPE / A-ATEX-02
PLAST-60;CEPE0037;Electricité;Variable;Coulombmeter;/;0;;;;PIERRON;;759;;;;Non soumis à l'étalonnage;;;;;;0/1999 nC (Tol:Approach device);;;L.SALAUN;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / EPE / A-ATEX-02
PLAST-60;CEPE0038;Electricité;Variable;Picoammeter;/;0;;;;KEitley  6485;;4380864;;;;En service;;;;;;20  µA à 20 mA (Tol:± 1 nA);;;L.SALAUN;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EPE / A-ATEX-02
PLAST-60;CEPE0039;Electricité;Variable;Display of Field meter;/;0;;;;Monroe electronics;257D;160347/54877;;;;Envoi Etalonnage/Vérification en cours;04/05/2018:Attente PV: Rémi Grimeau;;;;;-20/+20 kV (Tol:± 5% RV);;;L.SALAUN;Instrument de mesure;;TESTO-23 (BL n° 0603);;LABORATOIRE DEVELOPPEMENT / EPE / A-ATEX-02
PLAST-60;CEPE0040;Electricité;Variable;Display of Field meter;/;0;;;;Monroe electronics;257D;160346;;;;En service;04/05/2018:Attente PV: Rémi Grimeau;;;;;-20/+20 kV (Tol:± 5% RV);;;L.SALAUN;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EPE / A-ATEX-02
PLAST-60;CEPE0041;Electricité;Variable;Field meter;-;0;;;;Monroe electronics;1036F-5;72966;;;;En service;04/05/2018:Attente PV: Rémi Grimeau;;;;;-20/+20 kV (Tol:± 5% RV);;;L.SALAUN;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / EPE / A-ATEX-02
PLAST-60;CEPE0042;Electricité;Variable;Field meter;-;0;;;;Monroe electronics;1036F-5;73216;;;;Sommeil;04/05/2018:Attente PV: Rémi Grimeau;;;;;-20/+20 kV (Tol:± 5% RV);;;L.SALAUN;Instrument de mesure;;TESTO-23 (BL n° 0603);;LABORATOIRE DEVELOPPEMENT / EPE / A-ATEX-02
PLAST-60;CEPE0043;-;-;Graduated test tube;/;0;;;;/;;/;;;;Non soumis à l'étalonnage;04/05/2018:Attente PV: Rémi Grimeau;;;;;250 mL (Tol:aproch device);;;L.SALAUN;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / FEP / EPE-015
PLAST-60;CEPE0044;-;-;Graduated test tube;/;0;;;;/;;/;;;;Non soumis à l'étalonnage;04/05/2018:Attente PV: Rémi Grimeau;;;;;250 mL (Tol:aproch device);;;L.SALAUN;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / EPE / R.GRIMEAU
PLAST-60;CEPE0045;-;-;Graduated test tube;/;0;;;;/;;;;;;Non soumis à l'étalonnage;04/05/2018:Attente PV: Rémi Grimeau;;;;;250 mL (Tol:aproch device);;;L.SALAUN;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / EPE / R.GRIMEAU
PLAST-60;CEPE0046;-;-;Graduated test tube;/;0;;;;/;;;;;;Non soumis à l'étalonnage;04/05/2018:Attente PV: Rémi Grimeau;;;;;250 mL (Tol:aproch device);;;L.SALAUN;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / EPE / R.GRIMEAU
PLAST-60;CEPE0047;-;-;Graduated test tube;/;0;;;;/;;;;;;Non soumis à l'étalonnage;04/05/2018:Attente PV: Rémi Grimeau;;;;;250 mL (Tol:aproch device);;;L.SALAUN;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / EPE / R.GRIMEAU
PLAST-60;CEPE0048;-;-;Graduated test tube;/;0;;;;/;;;;;;Non soumis à l'étalonnage;04/05/2018:Attente PV: Rémi Grimeau;;;;;100 mL (Tol:aproch device);;;L.SALAUN;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / EPE / R.GRIMEAU
PLAST-60;CEPE0049;-;-;Graduated test tube;/;0;;;;/;;;;;;Non soumis à l'étalonnage;04/05/2018:Attente PV: Rémi Grimeau;;;;;100 mL (Tol:aproch device);;;L.SALAUN;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / EPE / R.GRIMEAU
PLAST-60;CEPE0050;-;-;Graduated test tube;/;0;;;;/;;;;;;Non soumis à l'étalonnage;04/05/2018:Attente PV: Rémi Grimeau;;;;;100 mL (Tol:aproch device);;;L.SALAUN;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / EPE / R.GRIMEAU
PLAST-60;CEPE0051;-;-;Graduated test tube;/;0;;;;/;;;;;;Non soumis à l'étalonnage;04/05/2018:Attente PV: Rémi Grimeau;;;;;100 mL (Tol:aproch device);;;L.SALAUN;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / EPE / R.GRIMEAU
PLAST-60;CEPE0052;-;-;Graduated test tube;/;0;;;;/;;;;;;Non soumis à l'étalonnage;04/05/2018:Attente PV: Rémi Grimeau;;;;;100 mL (Tol:aproch device);;;L.SALAUN;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / EPE / R.GRIMEAU
